,Team_Name,Division_id,Conference_id,Date,Team Played,Win,Total Wins
1305,Miami Heat,Southeast,East,2017-03-31,New York Knicks,0.0,37.0
1306,Miami Heat,Southeast,East,2017-04-02,Denver Nuggets,0.0,37.0
1307,Miami Heat,Southeast,East,2017-04-05,Charlotte Hornets,1.0,38.0
1308,Miami Heat,Southeast,East,2017-04-07,Toronto Raptors,0.0,38.0
1309,Miami Heat,Southeast,East,2017-04-08,Washington Wizards,1.0,39.0
1310,Miami Heat,Southeast,East,2017-04-10,Cleveland Cavaliers,1.0,40.0
1311,Miami Heat,Southeast,East,2017-04-12,Washington Wizards,1.0,41.0
1312,Milwaukee Bucks,Central,East,2016-10-26,Charlotte Hornets,0.0,0.0
1313,Milwaukee Bucks,Central,East,2016-10-29,Brooklyn Nets,1.0,1.0
1314,Milwaukee Bucks,Central,East,2016-10-30,Detroit Pistons,0.0,1.0
1315,Milwaukee Bucks,Central,East,2016-11-01,New Orleans Pelicans,1.0,2.0
1316,Milwaukee Bucks,Central,East,2016-11-03,Indiana Pacers,1.0,3.0
1317,Milwaukee Bucks,Central,East,2016-11-05,Sacramento Kings,1.0,4.0
1318,Milwaukee Bucks,Central,East,2016-11-06,Dallas Mavericks,0.0,4.0
1319,Milwaukee Bucks,Central,East,2016-11-10,New Orleans Pelicans,0.0,4.0
1320,Milwaukee Bucks,Central,East,2016-11-12,Memphis Grizzlies,1.0,5.0
1321,Milwaukee Bucks,Central,East,2016-11-16,Atlanta Hawks,0.0,5.0
1322,Milwaukee Bucks,Central,East,2016-11-17,Miami Heat,0.0,5.0
1323,Milwaukee Bucks,Central,East,2016-11-19,Golden State Warriors,0.0,5.0
1324,Milwaukee Bucks,Central,East,2016-11-21,Orlando Magic,1.0,6.0
1325,Milwaukee Bucks,Central,East,2016-11-25,Toronto Raptors,0.0,6.0
1326,Milwaukee Bucks,Central,East,2016-11-27,Orlando Magic,1.0,7.0
1327,Milwaukee Bucks,Central,East,2016-11-29,Cleveland Cavaliers,1.0,8.0
1328,Milwaukee Bucks,Central,East,2016-12-01,Brooklyn Nets,1.0,9.0
1329,Milwaukee Bucks,Central,East,2016-12-03,Brooklyn Nets,1.0,10.0
1330,Milwaukee Bucks,Central,East,2016-12-05,San Antonio Spurs,0.0,10.0
1331,Milwaukee Bucks,Central,East,2016-12-07,Portland Trail Blazers,1.0,11.0
1332,Milwaukee Bucks,Central,East,2016-12-09,Atlanta Hawks,0.0,11.0
1333,Milwaukee Bucks,Central,East,2016-12-10,Washington Wizards,0.0,11.0
1334,Milwaukee Bucks,Central,East,2016-12-12,Toronto Raptors,0.0,11.0
1335,Milwaukee Bucks,Central,East,2016-12-15,Chicago Bulls,1.0,12.0
1336,Milwaukee Bucks,Central,East,2016-12-16,Chicago Bulls,1.0,13.0
1337,Milwaukee Bucks,Central,East,2016-12-20,Cleveland Cavaliers,0.0,13.0
1338,Milwaukee Bucks,Central,East,2016-12-21,Cleveland Cavaliers,0.0,13.0
1339,Milwaukee Bucks,Central,East,2016-12-23,Washington Wizards,1.0,14.0
1340,Milwaukee Bucks,Central,East,2016-12-26,Washington Wizards,0.0,14.0
1341,Milwaukee Bucks,Central,East,2016-12-28,Detroit Pistons,1.0,15.0
1342,Milwaukee Bucks,Central,East,2016-12-30,Minnesota Timberwolves,0.0,15.0
1343,Milwaukee Bucks,Central,East,2016-12-31,Chicago Bulls,1.0,16.0
1344,Milwaukee Bucks,Central,East,2017-01-02,Oklahoma City Thunder,1.0,17.0
1345,Milwaukee Bucks,Central,East,2017-01-04,New York Knicks,1.0,18.0
1346,Milwaukee Bucks,Central,East,2017-01-06,New York Knicks,0.0,18.0
1347,Milwaukee Bucks,Central,East,2017-01-08,Washington Wizards,0.0,18.0
1348,Milwaukee Bucks,Central,East,2017-01-10,San Antonio Spurs,1.0,19.0
1349,Milwaukee Bucks,Central,East,2017-01-13,Miami Heat,1.0,20.0
1350,Milwaukee Bucks,Central,East,2017-01-15,Atlanta Hawks,0.0,20.0
1351,Milwaukee Bucks,Central,East,2017-01-16,Philadelphia 76ers,0.0,20.0
1352,Milwaukee Bucks,Central,East,2017-01-18,Houston Rockets,0.0,20.0
1353,Milwaukee Bucks,Central,East,2017-01-20,Orlando Magic,0.0,20.0
1354,Milwaukee Bucks,Central,East,2017-01-21,Miami Heat,0.0,20.0
1355,Milwaukee Bucks,Central,East,2017-01-23,Houston Rockets,1.0,21.0
1356,Milwaukee Bucks,Central,East,2017-01-25,Philadelphia 76ers,0.0,21.0
1357,Milwaukee Bucks,Central,East,2017-01-27,Toronto Raptors,0.0,21.0
1358,Milwaukee Bucks,Central,East,2017-01-28,Boston Celtics,0.0,21.0
1359,Milwaukee Bucks,Central,East,2017-02-01,Utah Jazz,0.0,21.0
1360,Milwaukee Bucks,Central,East,2017-02-03,Denver Nuggets,0.0,21.0
1361,Milwaukee Bucks,Central,East,2017-02-04,Phoenix Suns,1.0,22.0
1362,Milwaukee Bucks,Central,East,2017-02-08,Miami Heat,0.0,22.0
1363,Milwaukee Bucks,Central,East,2017-02-10,Los Angeles Lakers,0.0,22.0
1364,Milwaukee Bucks,Central,East,2017-02-11,Indiana Pacers,1.0,23.0
1365,Milwaukee Bucks,Central,East,2017-02-13,Detroit Pistons,1.0,24.0
1366,Milwaukee Bucks,Central,East,2017-02-15,Brooklyn Nets,1.0,25.0
1367,Milwaukee Bucks,Central,East,2017-02-24,Utah Jazz,0.0,25.0
1368,Milwaukee Bucks,Central,East,2017-02-26,Phoenix Suns,1.0,26.0
1369,Milwaukee Bucks,Central,East,2017-02-27,Cleveland Cavaliers,0.0,26.0
1370,Milwaukee Bucks,Central,East,2017-03-01,Denver Nuggets,0.0,26.0
1371,Milwaukee Bucks,Central,East,2017-03-03,LA Clippers,1.0,27.0
1372,Milwaukee Bucks,Central,East,2017-03-04,Toronto Raptors,1.0,28.0
1373,Milwaukee Bucks,Central,East,2017-03-06,Philadelphia 76ers,1.0,29.0
1374,Milwaukee Bucks,Central,East,2017-03-08,New York Knicks,1.0,30.0
1375,Milwaukee Bucks,Central,East,2017-03-10,Indiana Pacers,1.0,31.0
1376,Milwaukee Bucks,Central,East,2017-03-11,Minnesota Timberwolves,1.0,32.0
1377,Milwaukee Bucks,Central,East,2017-03-13,Memphis Grizzlies,0.0,32.0
1378,Milwaukee Bucks,Central,East,2017-03-15,LA Clippers,1.0,33.0
1379,Milwaukee Bucks,Central,East,2017-03-17,Los Angeles Lakers,1.0,34.0
1380,Milwaukee Bucks,Central,East,2017-03-18,Golden State Warriors,0.0,34.0
1381,Milwaukee Bucks,Central,East,2017-03-21,Portland Trail Blazers,1.0,35.0
1382,Milwaukee Bucks,Central,East,2017-03-22,Sacramento Kings,1.0,36.0
1383,Milwaukee Bucks,Central,East,2017-03-24,Atlanta Hawks,1.0,37.0
1384,Milwaukee Bucks,Central,East,2017-03-26,Chicago Bulls,0.0,37.0
1385,Milwaukee Bucks,Central,East,2017-03-28,Charlotte Hornets,1.0,38.0
1386,Milwaukee Bucks,Central,East,2017-03-29,Boston Celtics,1.0,39.0
1387,Milwaukee Bucks,Central,East,2017-03-31,Detroit Pistons,1.0,40.0
1388,Milwaukee Bucks,Central,East,2017-04-02,Dallas Mavericks,0.0,40.0
1389,Milwaukee Bucks,Central,East,2017-04-04,Oklahoma City Thunder,0.0,40.0
1390,Milwaukee Bucks,Central,East,2017-04-06,Indiana Pacers,0.0,40.0
1391,Milwaukee Bucks,Central,East,2017-04-08,Philadelphia 76ers,1.0,41.0
1392,Milwaukee Bucks,Central,East,2017-04-10,Charlotte Hornets,1.0,42.0
1393,Milwaukee Bucks,Central,East,2017-04-12,Boston Celtics,0.0,42.0
1394,Minnesota Timberwolves,Northwest,West,2016-10-26,Memphis Grizzlies,0.0,0.0
1395,Minnesota Timberwolves,Northwest,West,2016-10-29,Sacramento Kings,0.0,0.0
1396,Minnesota Timberwolves,Northwest,West,2016-11-01,Memphis Grizzlies,1.0,1.0
1397,Minnesota Timberwolves,Northwest,West,2016-11-03,Denver Nuggets,0.0,1.0
1398,Minnesota Timberwolves,Northwest,West,2016-11-05,Oklahoma City Thunder,0.0,1.0
1399,Minnesota Timberwolves,Northwest,West,2016-11-08,Brooklyn Nets,0.0,1.0
1400,Minnesota Timberwolves,Northwest,West,2016-11-09,Orlando Magic,1.0,2.0
1401,Minnesota Timberwolves,Northwest,West,2016-11-12,LA Clippers,0.0,2.0
1402,Minnesota Timberwolves,Northwest,West,2016-11-13,Los Angeles Lakers,1.0,3.0
1403,Minnesota Timberwolves,Northwest,West,2016-11-15,Charlotte Hornets,0.0,3.0
1404,Minnesota Timberwolves,Northwest,West,2016-11-17,Philadelphia 76ers,1.0,4.0
1405,Minnesota Timberwolves,Northwest,West,2016-11-19,Memphis Grizzlies,0.0,4.0
1406,Minnesota Timberwolves,Northwest,West,2016-11-21,Boston Celtics,0.0,4.0
1407,Minnesota Timberwolves,Northwest,West,2016-11-23,New Orleans Pelicans,0.0,4.0
1408,Minnesota Timberwolves,Northwest,West,2016-11-25,Phoenix Suns,1.0,5.0
1409,Minnesota Timberwolves,Northwest,West,2016-11-26,Golden State Warriors,0.0,5.0
1410,Minnesota Timberwolves,Northwest,West,2016-11-28,Utah Jazz,0.0,5.0
1411,Minnesota Timberwolves,Northwest,West,2016-11-30,New York Knicks,0.0,5.0
1412,Minnesota Timberwolves,Northwest,West,2016-12-02,New York Knicks,0.0,5.0
1413,Minnesota Timberwolves,Northwest,West,2016-12-03,Charlotte Hornets,1.0,6.0
1414,Minnesota Timberwolves,Northwest,West,2016-12-06,San Antonio Spurs,0.0,6.0
1415,Minnesota Timberwolves,Northwest,West,2016-12-08,Toronto Raptors,0.0,6.0
1416,Minnesota Timberwolves,Northwest,West,2016-12-09,Detroit Pistons,0.0,6.0
1417,Minnesota Timberwolves,Northwest,West,2016-12-11,Golden State Warriors,0.0,6.0
1418,Minnesota Timberwolves,Northwest,West,2016-12-13,Chicago Bulls,1.0,7.0
1419,Minnesota Timberwolves,Northwest,West,2016-12-17,Houston Rockets,0.0,7.0
1420,Minnesota Timberwolves,Northwest,West,2016-12-19,Phoenix Suns,1.0,8.0
1421,Minnesota Timberwolves,Northwest,West,2016-12-21,Atlanta Hawks,1.0,9.0
1422,Minnesota Timberwolves,Northwest,West,2016-12-23,Sacramento Kings,0.0,9.0
1423,Minnesota Timberwolves,Northwest,West,2016-12-25,Oklahoma City Thunder,0.0,9.0
1424,Minnesota Timberwolves,Northwest,West,2016-12-26,Atlanta Hawks,1.0,10.0
1425,Minnesota Timberwolves,Northwest,West,2016-12-28,Denver Nuggets,0.0,10.0
1426,Minnesota Timberwolves,Northwest,West,2016-12-30,Milwaukee Bucks,1.0,11.0
1427,Minnesota Timberwolves,Northwest,West,2017-01-01,Portland Trail Blazers,0.0,11.0
1428,Minnesota Timberwolves,Northwest,West,2017-01-03,Philadelphia 76ers,0.0,11.0
1429,Minnesota Timberwolves,Northwest,West,2017-01-06,Washington Wizards,0.0,11.0
1430,Minnesota Timberwolves,Northwest,West,2017-01-07,Utah Jazz,0.0,11.0
1431,Minnesota Timberwolves,Northwest,West,2017-01-09,Dallas Mavericks,1.0,12.0
1432,Minnesota Timberwolves,Northwest,West,2017-01-11,Houston Rockets,1.0,13.0
1433,Minnesota Timberwolves,Northwest,West,2017-01-13,Oklahoma City Thunder,1.0,14.0
1434,Minnesota Timberwolves,Northwest,West,2017-01-15,Dallas Mavericks,0.0,14.0
1435,Minnesota Timberwolves,Northwest,West,2017-01-17,San Antonio Spurs,0.0,14.0
1436,Minnesota Timberwolves,Northwest,West,2017-01-19,LA Clippers,1.0,15.0
1437,Minnesota Timberwolves,Northwest,West,2017-01-22,Denver Nuggets,1.0,16.0
1438,Minnesota Timberwolves,Northwest,West,2017-01-24,Phoenix Suns,1.0,17.0
1439,Minnesota Timberwolves,Northwest,West,2017-01-26,Indiana Pacers,0.0,17.0
1440,Minnesota Timberwolves,Northwest,West,2017-01-28,Brooklyn Nets,1.0,18.0
1441,Minnesota Timberwolves,Northwest,West,2017-01-30,Orlando Magic,1.0,19.0
1442,Minnesota Timberwolves,Northwest,West,2017-02-01,Cleveland Cavaliers,0.0,19.0
1443,Minnesota Timberwolves,Northwest,West,2017-02-03,Detroit Pistons,0.0,19.0
1444,Minnesota Timberwolves,Northwest,West,2017-02-04,Memphis Grizzlies,0.0,19.0
1445,Minnesota Timberwolves,Northwest,West,2017-02-06,Miami Heat,0.0,19.0
1446,Minnesota Timberwolves,Northwest,West,2017-02-08,Toronto Raptors,1.0,20.0
1447,Minnesota Timberwolves,Northwest,West,2017-02-10,New Orleans Pelicans,0.0,20.0
1448,Minnesota Timberwolves,Northwest,West,2017-02-12,Chicago Bulls,1.0,21.0
1449,Minnesota Timberwolves,Northwest,West,2017-02-14,Cleveland Cavaliers,0.0,21.0
1450,Minnesota Timberwolves,Northwest,West,2017-02-15,Denver Nuggets,1.0,22.0
1451,Minnesota Timberwolves,Northwest,West,2017-02-24,Dallas Mavericks,1.0,23.0
1452,Minnesota Timberwolves,Northwest,West,2017-02-25,Houston Rockets,0.0,23.0
1453,Minnesota Timberwolves,Northwest,West,2017-02-27,Sacramento Kings,1.0,24.0
1454,Minnesota Timberwolves,Northwest,West,2017-03-01,Utah Jazz,1.0,25.0
1455,Minnesota Timberwolves,Northwest,West,2017-03-04,San Antonio Spurs,0.0,25.0
1456,Minnesota Timberwolves,Northwest,West,2017-03-08,LA Clippers,1.0,26.0
1457,Minnesota Timberwolves,Northwest,West,2017-03-10,Golden State Warriors,1.0,27.0
1458,Minnesota Timberwolves,Northwest,West,2017-03-11,Milwaukee Bucks,0.0,27.0
1459,Minnesota Timberwolves,Northwest,West,2017-03-13,Washington Wizards,1.0,28.0
1460,Minnesota Timberwolves,Northwest,West,2017-03-15,Boston Celtics,0.0,28.0
1461,Minnesota Timberwolves,Northwest,West,2017-03-17,Miami Heat,0.0,28.0
1462,Minnesota Timberwolves,Northwest,West,2017-03-19,New Orleans Pelicans,0.0,28.0
1463,Minnesota Timberwolves,Northwest,West,2017-03-21,San Antonio Spurs,0.0,28.0
1464,Minnesota Timberwolves,Northwest,West,2017-03-24,Los Angeles Lakers,0.0,28.0
1465,Minnesota Timberwolves,Northwest,West,2017-03-25,Portland Trail Blazers,0.0,28.0
1466,Minnesota Timberwolves,Northwest,West,2017-03-28,Indiana Pacers,1.0,29.0
1467,Minnesota Timberwolves,Northwest,West,2017-03-30,Los Angeles Lakers,1.0,30.0
1468,Minnesota Timberwolves,Northwest,West,2017-04-01,Sacramento Kings,0.0,30.0
1469,Minnesota Timberwolves,Northwest,West,2017-04-03,Portland Trail Blazers,1.0,31.0
1470,Minnesota Timberwolves,Northwest,West,2017-04-04,Golden State Warriors,0.0,31.0
1471,Minnesota Timberwolves,Northwest,West,2017-04-06,Portland Trail Blazers,0.0,31.0
1472,Minnesota Timberwolves,Northwest,West,2017-04-07,Utah Jazz,0.0,31.0
1473,Minnesota Timberwolves,Northwest,West,2017-04-09,Los Angeles Lakers,0.0,31.0
1474,Minnesota Timberwolves,Northwest,West,2017-04-11,Oklahoma City Thunder,0.0,31.0
1475,Minnesota Timberwolves,Northwest,West,2017-04-12,Houston Rockets,0.0,31.0
1476,New Orleans Pelicans,Southwest,West,2016-10-26,Denver Nuggets,0.0,0.0
1477,New Orleans Pelicans,Southwest,West,2016-10-28,Golden State Warriors,0.0,0.0
1478,New Orleans Pelicans,Southwest,West,2016-10-29,San Antonio Spurs,0.0,0.0
1479,New Orleans Pelicans,Southwest,West,2016-11-01,Milwaukee Bucks,0.0,0.0
1480,New Orleans Pelicans,Southwest,West,2016-11-02,Memphis Grizzlies,0.0,0.0
1481,New Orleans Pelicans,Southwest,West,2016-11-04,Phoenix Suns,0.0,0.0
1482,New Orleans Pelicans,Southwest,West,2016-11-07,Golden State Warriors,0.0,0.0
1483,New Orleans Pelicans,Southwest,West,2016-11-08,Sacramento Kings,0.0,0.0
1484,New Orleans Pelicans,Southwest,West,2016-11-10,Milwaukee Bucks,1.0,1.0
1485,New Orleans Pelicans,Southwest,West,2016-11-12,Los Angeles Lakers,0.0,1.0
1486,New Orleans Pelicans,Southwest,West,2016-11-14,Boston Celtics,1.0,2.0
1487,New Orleans Pelicans,Southwest,West,2016-11-16,Orlando Magic,0.0,2.0
1488,New Orleans Pelicans,Southwest,West,2016-11-18,Portland Trail Blazers,1.0,3.0
1489,New Orleans Pelicans,Southwest,West,2016-11-19,Charlotte Hornets,1.0,4.0
1490,New Orleans Pelicans,Southwest,West,2016-11-22,Atlanta Hawks,1.0,5.0
1491,New Orleans Pelicans,Southwest,West,2016-11-23,Minnesota Timberwolves,1.0,6.0
1492,New Orleans Pelicans,Southwest,West,2016-11-25,Portland Trail Blazers,0.0,6.0
1493,New Orleans Pelicans,Southwest,West,2016-11-27,Dallas Mavericks,0.0,6.0
1494,New Orleans Pelicans,Southwest,West,2016-11-29,Los Angeles Lakers,1.0,7.0
1495,New Orleans Pelicans,Southwest,West,2016-12-02,LA Clippers,0.0,7.0
1496,New Orleans Pelicans,Southwest,West,2016-12-04,Oklahoma City Thunder,0.0,7.0
1497,New Orleans Pelicans,Southwest,West,2016-12-05,Memphis Grizzlies,0.0,7.0
1498,New Orleans Pelicans,Southwest,West,2016-12-08,Philadelphia 76ers,0.0,7.0
1499,New Orleans Pelicans,Southwest,West,2016-12-10,LA Clippers,0.0,7.0
1500,New Orleans Pelicans,Southwest,West,2016-12-11,Phoenix Suns,1.0,8.0
1501,New Orleans Pelicans,Southwest,West,2016-12-13,Golden State Warriors,0.0,8.0
1502,New Orleans Pelicans,Southwest,West,2016-12-15,Indiana Pacers,1.0,9.0
1503,New Orleans Pelicans,Southwest,West,2016-12-16,Houston Rockets,0.0,9.0
1504,New Orleans Pelicans,Southwest,West,2016-12-18,San Antonio Spurs,0.0,9.0
1505,New Orleans Pelicans,Southwest,West,2016-12-20,Philadelphia 76ers,1.0,10.0
1506,New Orleans Pelicans,Southwest,West,2016-12-21,Oklahoma City Thunder,0.0,10.0
1507,New Orleans Pelicans,Southwest,West,2016-12-23,Miami Heat,1.0,11.0
1508,New Orleans Pelicans,Southwest,West,2016-12-26,Dallas Mavericks,1.0,12.0
1509,New Orleans Pelicans,Southwest,West,2016-12-28,LA Clippers,1.0,13.0
1510,New Orleans Pelicans,Southwest,West,2016-12-30,New York Knicks,1.0,14.0
1511,New Orleans Pelicans,Southwest,West,2017-01-02,Cleveland Cavaliers,0.0,14.0
1512,New Orleans Pelicans,Southwest,West,2017-01-05,Atlanta Hawks,0.0,14.0
1513,New Orleans Pelicans,Southwest,West,2017-01-07,Boston Celtics,0.0,14.0
1514,New Orleans Pelicans,Southwest,West,2017-01-09,New York Knicks,1.0,15.0
1515,New Orleans Pelicans,Southwest,West,2017-01-12,Brooklyn Nets,1.0,16.0
1516,New Orleans Pelicans,Southwest,West,2017-01-14,Chicago Bulls,0.0,16.0
1517,New Orleans Pelicans,Southwest,West,2017-01-16,Indiana Pacers,0.0,16.0
1518,New Orleans Pelicans,Southwest,West,2017-01-18,Orlando Magic,1.0,17.0
1519,New Orleans Pelicans,Southwest,West,2017-01-20,Brooklyn Nets,0.0,17.0
1520,New Orleans Pelicans,Southwest,West,2017-01-23,Cleveland Cavaliers,1.0,18.0
1521,New Orleans Pelicans,Southwest,West,2017-01-25,Oklahoma City Thunder,0.0,18.0
1522,New Orleans Pelicans,Southwest,West,2017-01-27,San Antonio Spurs,1.0,19.0
1523,New Orleans Pelicans,Southwest,West,2017-01-29,Washington Wizards,0.0,19.0
1524,New Orleans Pelicans,Southwest,West,2017-01-31,Toronto Raptors,0.0,19.0
1525,New Orleans Pelicans,Southwest,West,2017-02-01,Detroit Pistons,0.0,19.0
1526,New Orleans Pelicans,Southwest,West,2017-02-04,Washington Wizards,0.0,19.0
1527,New Orleans Pelicans,Southwest,West,2017-02-06,Phoenix Suns,1.0,20.0
1528,New Orleans Pelicans,Southwest,West,2017-02-08,Utah Jazz,0.0,20.0
1529,New Orleans Pelicans,Southwest,West,2017-02-10,Minnesota Timberwolves,1.0,21.0
1530,New Orleans Pelicans,Southwest,West,2017-02-12,Sacramento Kings,0.0,21.0
1531,New Orleans Pelicans,Southwest,West,2017-02-13,Phoenix Suns,1.0,22.0
1532,New Orleans Pelicans,Southwest,West,2017-02-15,Memphis Grizzlies,1.0,23.0
1533,New Orleans Pelicans,Southwest,West,2017-02-23,Houston Rockets,0.0,23.0
1534,New Orleans Pelicans,Southwest,West,2017-02-25,Dallas Mavericks,0.0,23.0
1535,New Orleans Pelicans,Southwest,West,2017-02-26,Oklahoma City Thunder,0.0,23.0
1536,New Orleans Pelicans,Southwest,West,2017-03-01,Detroit Pistons,1.0,24.0
1537,New Orleans Pelicans,Southwest,West,2017-03-03,San Antonio Spurs,0.0,24.0
1538,New Orleans Pelicans,Southwest,West,2017-03-05,Los Angeles Lakers,1.0,25.0
1539,New Orleans Pelicans,Southwest,West,2017-03-06,Utah Jazz,0.0,25.0
1540,New Orleans Pelicans,Southwest,West,2017-03-08,Toronto Raptors,0.0,25.0
1541,New Orleans Pelicans,Southwest,West,2017-03-11,Charlotte Hornets,1.0,26.0
1542,New Orleans Pelicans,Southwest,West,2017-03-14,Portland Trail Blazers,1.0,27.0
1543,New Orleans Pelicans,Southwest,West,2017-03-15,Miami Heat,0.0,27.0
1544,New Orleans Pelicans,Southwest,West,2017-03-17,Houston Rockets,1.0,28.0
1545,New Orleans Pelicans,Southwest,West,2017-03-19,Minnesota Timberwolves,1.0,29.0
1546,New Orleans Pelicans,Southwest,West,2017-03-21,Memphis Grizzlies,1.0,30.0
1547,New Orleans Pelicans,Southwest,West,2017-03-24,Houston Rockets,0.0,30.0
1548,New Orleans Pelicans,Southwest,West,2017-03-26,Denver Nuggets,1.0,31.0
1549,New Orleans Pelicans,Southwest,West,2017-03-27,Utah Jazz,0.0,31.0
1550,New Orleans Pelicans,Southwest,West,2017-03-29,Dallas Mavericks,1.0,32.0
1551,New Orleans Pelicans,Southwest,West,2017-03-31,Sacramento Kings,1.0,33.0
1552,New Orleans Pelicans,Southwest,West,2017-04-02,Chicago Bulls,0.0,33.0
1553,New Orleans Pelicans,Southwest,West,2017-04-04,Denver Nuggets,0.0,33.0
1554,New Orleans Pelicans,Southwest,West,2017-04-07,Denver Nuggets,0.0,33.0
1555,New Orleans Pelicans,Southwest,West,2017-04-08,Golden State Warriors,0.0,33.0
1556,New Orleans Pelicans,Southwest,West,2017-04-11,Los Angeles Lakers,0.0,33.0
1557,New Orleans Pelicans,Southwest,West,2017-04-12,Portland Trail Blazers,1.0,34.0
1558,New York Knicks,Atlantic,East,2016-10-25,Cleveland Cavaliers,0.0,0.0
1559,New York Knicks,Atlantic,East,2016-10-29,Memphis Grizzlies,1.0,1.0
1560,New York Knicks,Atlantic,East,2016-11-01,Detroit Pistons,0.0,1.0
1561,New York Knicks,Atlantic,East,2016-11-02,Houston Rockets,0.0,1.0
1562,New York Knicks,Atlantic,East,2016-11-04,Chicago Bulls,1.0,2.0
1563,New York Knicks,Atlantic,East,2016-11-06,Utah Jazz,0.0,2.0
1564,New York Knicks,Atlantic,East,2016-11-09,Brooklyn Nets,1.0,3.0
1565,New York Knicks,Atlantic,East,2016-11-11,Boston Celtics,0.0,3.0
1566,New York Knicks,Atlantic,East,2016-11-12,Toronto Raptors,0.0,3.0
1567,New York Knicks,Atlantic,East,2016-11-14,Dallas Mavericks,1.0,4.0
1568,New York Knicks,Atlantic,East,2016-11-16,Detroit Pistons,1.0,5.0
1569,New York Knicks,Atlantic,East,2016-11-17,Washington Wizards,0.0,5.0
1570,New York Knicks,Atlantic,East,2016-11-20,Atlanta Hawks,1.0,6.0
1571,New York Knicks,Atlantic,East,2016-11-22,Portland Trail Blazers,1.0,7.0
1572,New York Knicks,Atlantic,East,2016-11-25,Charlotte Hornets,1.0,8.0
1573,New York Knicks,Atlantic,East,2016-11-26,Charlotte Hornets,0.0,8.0
1574,New York Knicks,Atlantic,East,2016-11-28,Oklahoma City Thunder,0.0,8.0
1575,New York Knicks,Atlantic,East,2016-11-30,Minnesota Timberwolves,1.0,9.0
1576,New York Knicks,Atlantic,East,2016-12-02,Minnesota Timberwolves,1.0,10.0
1577,New York Knicks,Atlantic,East,2016-12-04,Sacramento Kings,1.0,11.0
1578,New York Knicks,Atlantic,East,2016-12-06,Miami Heat,1.0,12.0
1579,New York Knicks,Atlantic,East,2016-12-07,Cleveland Cavaliers,0.0,12.0
1580,New York Knicks,Atlantic,East,2016-12-09,Sacramento Kings,1.0,13.0
1581,New York Knicks,Atlantic,East,2016-12-11,Los Angeles Lakers,1.0,14.0
1582,New York Knicks,Atlantic,East,2016-12-13,Phoenix Suns,0.0,14.0
1583,New York Knicks,Atlantic,East,2016-12-15,Golden State Warriors,0.0,14.0
1584,New York Knicks,Atlantic,East,2016-12-17,Denver Nuggets,0.0,14.0
1585,New York Knicks,Atlantic,East,2016-12-20,Indiana Pacers,1.0,15.0
1586,New York Knicks,Atlantic,East,2016-12-22,Orlando Magic,1.0,16.0
1587,New York Knicks,Atlantic,East,2016-12-25,Boston Celtics,0.0,16.0
1588,New York Knicks,Atlantic,East,2016-12-28,Atlanta Hawks,0.0,16.0
1589,New York Knicks,Atlantic,East,2016-12-30,New Orleans Pelicans,0.0,16.0
1590,New York Knicks,Atlantic,East,2016-12-31,Houston Rockets,0.0,16.0
1591,New York Knicks,Atlantic,East,2017-01-02,Orlando Magic,0.0,16.0
1592,New York Knicks,Atlantic,East,2017-01-04,Milwaukee Bucks,0.0,16.0
1593,New York Knicks,Atlantic,East,2017-01-06,Milwaukee Bucks,1.0,17.0
1594,New York Knicks,Atlantic,East,2017-01-07,Indiana Pacers,0.0,17.0
1595,New York Knicks,Atlantic,East,2017-01-09,New Orleans Pelicans,0.0,17.0
1596,New York Knicks,Atlantic,East,2017-01-11,Philadelphia 76ers,0.0,17.0
1597,New York Knicks,Atlantic,East,2017-01-12,Chicago Bulls,1.0,18.0
1598,New York Knicks,Atlantic,East,2017-01-15,Toronto Raptors,0.0,18.0
1599,New York Knicks,Atlantic,East,2017-01-16,Atlanta Hawks,0.0,18.0
1600,New York Knicks,Atlantic,East,2017-01-18,Boston Celtics,1.0,19.0
1601,New York Knicks,Atlantic,East,2017-01-19,Washington Wizards,0.0,19.0
1602,New York Knicks,Atlantic,East,2017-01-21,Phoenix Suns,0.0,19.0
1603,New York Knicks,Atlantic,East,2017-01-23,Indiana Pacers,1.0,20.0
1604,New York Knicks,Atlantic,East,2017-01-25,Dallas Mavericks,0.0,20.0
1605,New York Knicks,Atlantic,East,2017-01-27,Charlotte Hornets,1.0,21.0
1606,New York Knicks,Atlantic,East,2017-01-29,Atlanta Hawks,0.0,21.0
1607,New York Knicks,Atlantic,East,2017-01-31,Washington Wizards,0.0,21.0
1608,New York Knicks,Atlantic,East,2017-02-01,Brooklyn Nets,1.0,22.0
1609,New York Knicks,Atlantic,East,2017-02-04,Cleveland Cavaliers,0.0,22.0
1610,New York Knicks,Atlantic,East,2017-02-06,Los Angeles Lakers,0.0,22.0
1611,New York Knicks,Atlantic,East,2017-02-08,LA Clippers,0.0,22.0
1612,New York Knicks,Atlantic,East,2017-02-10,Denver Nuggets,0.0,22.0
1613,New York Knicks,Atlantic,East,2017-02-12,San Antonio Spurs,1.0,23.0
1614,New York Knicks,Atlantic,East,2017-02-15,Oklahoma City Thunder,0.0,23.0
1615,New York Knicks,Atlantic,East,2017-02-23,Cleveland Cavaliers,0.0,23.0
1616,New York Knicks,Atlantic,East,2017-02-25,Philadelphia 76ers,1.0,24.0
1617,New York Knicks,Atlantic,East,2017-02-27,Toronto Raptors,0.0,24.0
